Generated 100 input `x`.
f_1(x) = exp(x)
p_4(x) = 0.9990600540482584x^0 + 1.0183001231003161x^1 + 0.42124630076425823x^2 + 0.27862511709017124x^3
p_6(x) = 0.9999975939484063x^0 + 1.000099801481233x^1 + 0.49901917517108796x^2 + 0.17048953919212867x^3 + 0.03480111551348111x^4 + 0.013872004873589363x^5
p_11(x) = 0.9999999931601208x^0 + 1.0000007190938185x^1 + 0.4999812819473655x^2 + 0.16687652307446232x^3 + 0.040413565188782224x^4 + 0.012747678561865077x^5 + -0.00823863696503431x^6 + 0.013342275418064887x^7 + -0.010906652862548279x^8 + 0.005065837889241886x^9 + -0.0010007604645377152x^10
|          x           |        exp(x)        |        p_3(x)        |        p_5(x)        |       p_10(x)        |
|  0.7272727272727273  |  2.0694290071569563  |  2.069629531771257   |  2.0694281706847923  |  2.0694290072288375  |
|  0.7373737373737375  |  2.090438259163367   |  2.0906756109956737  |  2.090437414243198   |  2.0904382595366955  |
|  0.7474747474747475  |  2.1116608012456117  |  2.111933423478433   |  2.111659966682101   |  2.111660801903301   |
|  0.7575757575757577  |  2.133098798766666   |  2.133404692142781   |  2.133097994159372   |  2.133098799673867   |
|  0.7676767676767677  |  2.1547544390726983  |  2.155091139911964   |  2.1547536844809407  |  2.1547544401775185  |
|  0.7777777777777778  |  2.1766299317162483  |  2.1769944897092266  |  2.176629247275832   |  2.176629932951532   |
|  0.787878787878788   |  2.198727508681668   |  2.1991164644578163  |  2.1987269141712136  |   2.19872750996789   |
|  0.797979797979798   |  2.221049424612857   |  2.2214587870809774  |  2.221048938967438   |   2.22104942586213   |
|  0.8080808080808082  |  2.2435979570433036  |  2.2440231805019573  |  2.2435975978130838  |   2.24359795816448   |
|  0.8181818181818182  |  2.2663754066284665  |  2.2668113676440007  |  2.266375189379998   |  2.2663754075331988  |
|  0.8282828282828284  |  2.289384097380513   |  2.289825071430354   |  2.2893840350383443  |  2.289384097990099   |
|  0.8383838383838385  |  2.3126263769054414  |  2.3130660147842637  |  2.312626479031639   |  2.312626377158152   |
|  0.8484848484848485  |  2.3361046166426087  |  2.336535920628974   |  2.336104888651798   |  2.336104616501115   |
|  0.8585858585858587  |  2.3598212121066937  |  2.360236511887732   |  2.3598216544141812  |  2.3598212115650523  |
|  0.8686868686868687  |  2.3837785831321123  |  2.3841695114837833  |  2.3837791902326284  |  2.3837785822216575  |
|  0.8787878787878789  |  2.407979174119919   |  2.4083366423403736  |  2.407979933594511   |  2.4079791729132056  |
|  0.888888888888889   |  2.432425454287208   |  2.432739627380749   |  2.432426345735768   |  2.4324254528990057  |
|  0.8989898989898991  |  2.457119917919056   |  2.457380189528155   |  2.457120911815954   |  2.457119916503154   |
|  0.9090909090909092  |  2.482065084623012   |  2.482260051705838   |  2.4820661410932767  |  2.482065083363384   |
|  0.9191919191919192  |  2.5072634995861804  |  2.5073809368370434  |  2.507264567099646   |  2.5072634986808042  |
|  0.9292929292929294  |  2.5327177338349065  |  2.5327445678450173  |  2.5327187478157116  |  2.5327177334702293  |
|  0.9393939393939394  |  2.558430384497103   |  2.558352667653005   |  2.558431265845909   |  2.5584303848108623  |
|  0.9494949494949496  |  2.5844040750672392  |  2.584206959184254   |  2.5844047285935003  |  2.5844040760970044  |
|  0.9595959595959597  |  2.6106414556740165  |  2.610309165362008   |  2.6106417684356202  |  2.6106414572884247  |
|  0.9696969696969697  |  2.637145203350768   |  2.6366610091095146  |  2.637145042898315   |  2.6371452051600475  |
|  0.9797979797979799  |  2.6639180223085974  |  2.663264213350019   |  2.6639172348315885  |  2.6639180235505364  |
|   0.98989898989899   |  2.6909626442122936  |  2.690120501006767   |  2.690961052584444   |  2.6909626436093226  |
|         1.0          |  2.718281828459045   |  2.717231595003004   |  2.7182792301799266  |  2.7182818240416005  |

f_2(x) = sin(x)
p_4(x) = -0.0002527388984671086x^0 + 1.0047534858417975x^1 + -0.019096061250899x^2 + -0.1442438245610868x^3
p_6(x) = 6.634228595370217e-07x^0 + 0.999972866445533x^1 + 0.0002610233052634885x^2 + -0.16764821427545745x^3 + 0.001642248797686155x^4 + 0.007243161162841377x^5
p_11(x) = -6.667144614169729e-11x^0 + 1.0000000056761906x^1 + -1.1916744662066735e-07x^2 + -0.16666559857780291x^3 + -5.0217134392305826e-06x^4 + 0.008346926603249634x^5 + -2.1908030929636816e-05x^6 + -0.00017772128863669786x^7 + -1.0495602520303007e-05x^8 + 4.91617612628882e-06x^9 + 8.405238057318935e-10x^10
|          x           |        sin(x)        |        p_3(x)        |        p_5(x)        |       p_10(x)        |
|:--------------------:|:--------------------:|:--------------------:|:--------------------:|:--------------------:|
|         0.0          |         0.0          | -0.0002527388984671086 | 6.634228595370217e-07 | -6.667144614169729e-11 |
| 0.010101010101010102 | 0.01010083833352769  | 0.00989418917303153  | 0.010101253317781627 | 0.010100838313082713 |
| 0.020202020202020204 | 0.02020064608319138  | 0.020036328531901335 | 0.020200860059816486 | 0.020200646090569752 |
| 0.030303030303030304 | 0.03029839277027705  | 0.030172787223242455 | 0.030298447698962238 | 0.03029839279200062  |
| 0.04040404040404041  | 0.04039304812635997  | 0.040302673292155054 | 0.040392980878319086 | 0.04039304815292944  |
| 0.05050505050505051  | 0.05048358219842245  | 0.050425094783739285 | 0.05048342492548666  | 0.050483582223504596 |
| 0.06060606060606061  | 0.06056896545393953  | 0.06053915974309528  | 0.06056874594396123  | 0.06056896547367389  |
| 0.07070707070707072  | 0.07064816888592167  | 0.07064397621532323  | 0.07064791090453316  | 0.07064816889833433  |
| 0.08080808080808081  | 0.08072016411790384  | 0.08073865224552323  | 0.08071988773668412  | 0.08072016412241637  |
| 0.09090909090909091  | 0.09078392350887036  | 0.09082229587879549  | 0.09078364541998442  | 0.09078392350589323  |
| 0.10101010101010102  | 0.10083842025810462  | 0.10089401516024016  | 0.10083815407549035  | 0.10083842024870501  |
| 0.11111111111111112  |  0.110882628509953   | 0.11095291813495735  |  0.1108823850571414  |  0.1108826284955876  |
| 0.12121212121212122  | 0.12091552345849253  | 0.12099811284804723  |  0.1209153110431577  | 0.12091552344079745  |
| 0.13131313131313133  |  0.1309360814520914  | 0.13102870734460997  |  0.1309359061274373  | 0.13093608143272067  |
| 0.14141414141414144  | 0.14094328009785154  | 0.14104380966974575  |  0.1409431459109533  | 0.14094328007835796  |
| 0.15151515151515152  | 0.15093609836592295  | 0.15104252786855463  |  0.1509360075931515  | 0.15093609834767413  |
| 0.16161616161616163  | 0.16091351669367898  | 0.16102396998613683  | 0.16091347006334747  | 0.16091351667780365  |
| 0.17171717171717174  | 0.17087451708974177  | 0.17098724406759253  |  0.1708745139921239  | 0.17087451707710036  |
| 0.18181818181818182  | 0.18081808323784737  |  0.1809314581580218  |  0.1808181219227278  | 0.18081808322902243  |
| 0.19191919191919193  | 0.19074320060054012  | 0.19085572030252487  | 0.19074327836246815  |  0.1907432005958431  |
| 0.20202020202020204  | 0.20064885652268544  | 0.20075913854620187  |  0.200648969874113   |  0.2006488565221748  |
| 0.21212121212121213  | 0.21053404033479045  | 0.21064082093415293  | 0.21053418516728645  | 0.21053404033829953  |
| 0.22222222222222224  | 0.22039774345612229  |  0.2204998755114782  | 0.22039791518986684  |  0.2203977434632927  |
| 0.23232323232323235  | 0.23023895949761297  | 0.23033541032327787  |  0.230239153219383   |  0.2302389595079319  |
| 0.24242424242424243  | 0.24005668436454086  | 0.24014653341465209  |  0.2400568949544125  | 0.24005668437738012  |
| 0.25252525252525254  | 0.24984991635897805  | 0.24993235283070095  |  0.2498501386059781  | 0.24984991637363305  |
| 0.26262626262626265  | 0.25961765628199307  | 0.25969197661652477  |  0.2596178849889459  |  0.2596176562977202  |
| 0.27272727272727276  | 0.26935890753559866  | 0.26942451281722346  |  0.2693591376134221  | 0.26935890755165026  |
|  0.2828282828282829  |  0.2790726762244343  | 0.27912906947789734  |  0.2790729027761504  |  0.2790726762400901  |
| 0.29292929292929293  | 0.28875797125717284  | 0.28880475464364647  |  0.2887581896519094  | 0.28875797127176694  |
| 0.30303030303030304  |  0.2984138044476411  |  0.2984506763595712  | 0.29841401038491006  | 0.29841380446058524  |
| 0.31313131313131315  |  0.308039190615644   | 0.30806594267077136  | 0.30803938018019256  |  0.3080391906264452  |
| 0.32323232323232326  |  0.3176331476874822  |  0.3176496616223474  |  0.3176333173950242  | 0.31763314769575557  |
| 0.33333333333333337  | 0.32719469679615226  | 0.32720094125939936  |  0.3271948436302961  | 0.32719469680162994  |
|  0.3434343434343435  |  0.3367228623812205  | 0.33671888962702734  | 0.33672298382192095  | 0.33672286238375465  |
|  0.3535353535353536  |  0.3462166722883586  | 0.34620261477033154  |  0.3462167663322303  |  0.3462166722879208  |
| 0.36363636363636365  | 0.35567515786853215  | 0.35565122473441213  |  0.3556752230413715  |  0.3556751578652084  |
| 0.37373737373737376  |  0.3650973540768315  |  0.3650638275643692  |  0.3650973894387056  |  0.3650973540708143  |
| 0.38383838383838387  | 0.37448229957093493  | 0.37443953130530294  |  0.3744823047142041  | 0.37448229956251133  |
|  0.393939393939394   |  0.3838290368091937  | 0.38377744400231356  | 0.38382901184984647  |  0.3838290367987315  |
|  0.4040404040404041  | 0.39313661214832984  | 0.39307667370050126  | 0.39313655771101763  |  0.3931366121362617  |
|  0.4141414141414142  |  0.4024040759407358  |  0.4023363284449659  | 0.40240399313790504  | 0.40240407592754185  |
| 0.42424242424242425  |  0.4116304826313666  |  0.4115555162808079  |  0.4116303730368959  | 0.41163048261755647  |
| 0.43434343434343436  |  0.4208148908542144  | 0.42073334525312744  | 0.42081475647197525  | 0.42081489084030843  |
|  0.4444444444444445  |  0.4299563635283556  | 0.42986892340702454  |  0.4299562067561219  | 0.42995636351486677  |
|  0.4545454545454546  |  0.4390539679535607  | 0.43896135878759934  | 0.43905379154270713  | 0.43905396794097734  |
|  0.4646464646464647  | 0.44810677590545755  |  0.448009759439952   |  0.448106582916891   |  0.4481067758942271  |
|  0.4747474747474748  | 0.45711386373023716  |  0.4570132334091829  | 0.45711365748702026  | 0.45711386372075186  |
| 0.48484848484848486  |  0.4660743124388942  | 0.46597088874039183  |  0.4660740964760255  |  0.4660743124314785  |
|  0.494949494949495   |  0.4749872078009907  |  0.4748818334786791  |  0.4749869858128183  | 0.47498720779589126  |
|  0.5050505050505051  | 0.48385164043793466  | 0.48374517566914504  | 0.48385141622368866  |  0.4838516404353127  |
|  0.5151515151515152  |  0.4926667059157636  |  0.4925600233568897  | 0.49266648332370244  | 0.49266670591569045  |
|  0.5252525252525253  |  0.5014315048374232  |  0.501325484587013   |  0.5014312877080983  |  0.5014315048398785  |
|  0.5353535353535354  |  0.5101451429345328  |  0.5100406674046153  |  0.5101449350436855  |  0.5101451429394052  |
|  0.5454545454545455  |  0.5188067311586274  |  0.5187046798547967  |  0.518806536160241   |  0.518806731165719   |
|  0.5555555555555556  |  0.5274153857718655  |  0.5273166299826576  |  0.5274152071419063  |  0.5274153857808987  |
|  0.5656565656565657  |  0.5359702284371984  |  0.5358756258332978  |  0.5359700694185858  |  0.5359702284478248  |
|  0.5757575757575758  |  0.544470386307985   |  0.5443807754518175  |  0.5444702498573432  |  0.5444703863197976  |
|  0.5858585858585859  |  0.5529149921170489  |  0.5528311868833169  |  0.5529148808537989  |  0.5529149921295957  |
|  0.595959595959596   |  0.5613031842651643  |  0.5612259681728965  |  0.5613031004235282  |  0.5613031842779643  |
|  0.6060606060606061  |  0.5696341069089657  |  0.5695642273656559  |  0.5696340522934569  |  0.5696341069215252  |
|  0.6161616161616162  |  0.5779069100482683  |  0.5778450725066955  |  0.5779068859932606  |  0.577906910060099   |
|  0.6262626262626263  |  0.5861207496127936  |  0.5860676116411156  |  0.5861207569467606  |  0.5861207496234301  |
|  0.6363636363636365  |  0.5942747875482896  |  0.5942309528140162  |  0.5942748265633218  |  0.5942747875573073  |
|  0.6464646464646465  |  0.6023681919020362  |  0.6023342040704973  |  0.6023682623292498  |  0.6023681919090683  |
|  0.6565656565656566  |  0.6104001369077301  |  0.6103764734556593  |  0.6104002378991883  |  0.6104001369124835  |
|  0.6666666666666667  |  0.6183698030697371  |  0.6183568690146023  |  0.6183699331875169  |  0.6183698030720046  |
|  0.6767676767676768  |  0.6262763772467039  |  0.6262744987924264  |  0.6262765344597468  |  0.6262763772463771  |
|  0.686868686868687   |  0.6341190527345238  |  0.6341284708342317  |  0.6341192344239206  |  0.6341190527316003  |
|  0.696969696969697   |  0.6418970293486437  |  0.6419178931851185  |  0.6418972323220069  |  0.6418970293432312  |
|  0.7070707070707072  |  0.6496095135057066  |  0.6496418738901868  |  0.6496097340213001  |  0.6496095134980243  |
|  0.7171717171717172  |  0.6572557183045206  |  0.657299520994537   |  0.6572559521058158  |  0.657255718294895   |
|  0.7272727272727273  |  0.6648348636063459  |  0.6648899425432689  |  0.664835105967689   |  0.664834863595203   |
|  0.7373737373737375  |  0.6723461761144927  |  0.6724122465814829  |  0.672346421898572   |  0.6723461761023442  |
|  0.7474747474747475  |  0.6797888894532191  |  0.6798655411542791  |  0.6797891331810298  |  0.6797888894406452  |
|  0.7575757575757577  |  0.6871622442459253  |  0.6872489343067577  |  0.6871624801799397  |  0.6871622442335522  |
|  0.7676767676767677  |  0.6944654881926315  |  0.6945615340840188  |  0.6944657104338869  |  0.6944654881811042  |
|  0.7777777777777778  |  0.7016978761467353  |  0.7018024485311625  |  0.7016980787465629  |  0.7016978761366882  |
|  0.787878787878788   |  0.7088586701910383  |  0.708970785693289   |  0.7088588472781615  |  0.7088586701830613  |
|  0.797979797979798   |  0.7159471397130358  |  0.7160656536154985  |  0.7159472856367777  |  0.7159471397076385  |
|  0.8080808080808082  |  0.7229625614794606  |  0.7230861603428911  |  0.7229626709698043  |  0.7229625614770363  |
|  0.8181818181818182  |  0.7299042197100738  |  0.7300314139205668  |  0.7299042880553288  |  0.7299042197108649  |
|  0.8282828282828284  |  0.7367714061506968  |  0.7369005223936261  |  0.7367714293935314  |  0.7367714061547609  |
|  0.8383838383838385  |  0.7435634201454726  |  0.743692593807169   |  0.7435633952980816  |  0.7435634201526563  |
|  0.8484848484848485  |  0.7502795687083542  |  0.7504067362062955  |  0.7502794939875364  |  0.7502795687182726  |
|  0.8585858585858587  |  0.7569191665938099  |  0.7570420576361059  |  0.7569190416767367  |  0.7569191666058387  |
|  0.8686868686868687  |  0.7634815363667378  |  0.7635976661417004  |  0.7634813626682058  |  0.7634815363800183  |
|  0.8787878787878789  |  0.7699660084715847  |  0.770072669768179   |  0.7699657894435448  |  0.7699660084850484  |
|  0.888888888888889   |  0.7763719213006606  |  0.776466176560642   |  0.7763716627548318  |  0.7763719213130772  |
|  0.8989898989898991  |  0.7826986212616419  |  0.7827772945641895  |  0.7826983317160184  |  0.7826986212716958  |
|  0.9090909090909092  |  0.7889454628442574  |  0.7890051318239215  |  0.7889451538943271  |  0.7889454628506577  |
|  0.9191919191919192  |  0.7951118086861494  |  0.7951487963849384  |  0.7951114954016483  |  0.7951118086877819  |
|  0.9292929292929294  |  0.8011970296379033  |  0.8012073962923403  |  0.8011967309859386  |  0.8011970296340302  |
|  0.9393939393939394  |  0.8072005048272394  |  0.8071800395912272  |  0.8072002441226164  |  0.8072005048177552  |
|  0.9494949494949496  |  0.8131216217223605  |  0.8130658343266994  |  0.813121427105961   |  0.8131216217081129  |
|  0.9595959595959597  |  0.818959776194448   |  0.818863888543857   |  0.8189596811405094  |  0.8189597761776323  |
|  0.9696969696969697  |  0.8247143725793011  |  0.8245733102878001  |  0.824714416432452   |  0.8247143725639415  |
|  0.9797979797979799  |  0.8303848237381118  |  0.8301932076036291  |  0.8303850522810329  |  0.8303848237306366  |
|   0.98989898989899   |  0.8359705511173707  |  0.8357226885364437  |  0.8359710171699445  |  0.8359705511272988  |
|         1.0          |  0.8414709848078965  |  0.8411608611313446  |  0.8414717488587262  |  0.8414709848486435  |
